0.0 1.0
0.017587939698492462 1.0
0.035175879396984924 1.0
0.052763819095477386 1.0
0.07035175879396985 1.0
0.0879396984924623 1.0
0.10552763819095477 1.0
0.12311557788944724 1.0
0.1407035175879397 1.0
0.15829145728643215 1.0
0.1758793969849246 1.0
0.1934673366834171 1.0
0.21105527638190955 1.0
0.228643216080402 1.0
0.24623115577889448 1.0
0.2638190954773869 1.0
0.2814070351758794 1.0
0.2989949748743719 1.0
0.3165829145728643 1.0
0.3341708542713568 1.0
0.3517587939698492 1.0
0.3693467336683417 1.0
0.3869346733668342 1.0
0.4045226130653266 1.0
0.4221105527638191 1.0
0.4396984924623116 1.0
0.457286432160804 1.0
0.4748743718592965 1.0
0.49246231155778897 1.0
0.5100502512562815 1.0
0.5276381909547738 1.0
0.5452261306532663 1.0
0.5628140703517588 1.0
0.5804020100502513 1.0
0.5979899497487438 1.0
0.6155778894472361 1.0
0.6331658291457286 1.0
0.6507537688442211 1.0
0.6683417085427136 1.0
0.6859296482412061 1.0
0.7035175879396984 1.0
0.7211055276381909 1.0
0.7386934673366834 1.0
0.7562814070351759 1.0
0.7738693467336684 1.0
0.7914572864321608 1.0
0.8090452261306532 1.0
0.8266331658291457 1.0
0.8442211055276382 1.0
0.8618090452261307 1.0
0.8793969849246231 1.0
0.8969849246231155 1.0
0.914572864321608 1.0
0.9321608040201005 1.0
0.949748743718593 1.0
0.9673366834170855 1.0
0.9849246231155779 1.0
1.0025125628140703 1.0
1.020100502512563 1.0
1.0376884422110553 1.0
1.0552763819095476 1.0
1.0728643216080402 1.0
1.0904522613065326 1.0
1.1080402010050252 1.0
1.1256281407035176 1.0
1.14321608040201 1.0
1.1608040201005025 1.0
1.178391959798995 1.0
1.1959798994974875 1.0
1.2135678391959799 1.0
1.2311557788944723 1.0
1.2487437185929648 1.0
1.2663316582914572 1.0
1.2839195979899498 1.0
1.3015075376884422 1.0
1.3190954773869346 1.0
1.3366834170854272 1.0
1.3542713567839195 1.0
1.3718592964824121 1.0
1.3894472361809045 1.0
1.4070351758793969 1.0
1.4246231155778895 1.0
1.4422110552763818 1.0
1.4597989949748744 1.0
1.4773869346733668 1.0
1.4949748743718594 1.0
1.5125628140703518 1.0
1.5301507537688441 1.0
1.5477386934673367 1.0
1.565326633165829 1.0
1.5829145728643217 1.0
1.600502512562814 1.0
1.6180904522613064 1.0
1.635678391959799 1.0
1.6532663316582914 1.0
1.670854271356784 1.0
1.6884422110552764 1.0
1.7060301507537687 1.0
1.7236180904522613 1.0
1.7412060301507537 1.0
1.7587939698492463 1.0
1.7763819095477387 1.0
1.793969849246231 1.0
1.8115577889447236 1.0
1.829145728643216 1.0
1.8467336683417086 1.0
1.864321608040201 1.0
1.8819095477386933 1.0
1.899497487437186 1.0089800764844954
1.9170854271356783 1.0218483688656947
1.934673366834171 1.034720087251983
1.9522613065326633 1.0475951783537614
1.9698492462311559 1.0604735899603615
1.9874371859296482 1.0733552709134062
2.0050251256281406 1.0862401710809442
2.022613065326633 1.0991282413323264
2.040201005025126 1.1120194335138027
2.057788944723618 1.1249137004248109
2.0753768844221105 1.1378109957949465
2.092964824120603 1.1507112742615746
2.1105527638190953 1.1636144913480795
2.128140703517588 1.1765206034427238
2.1457286432160805 1.1894295677780957
2.1633165829145726 1.202341342411131
2.180904522613065 1.215255886203689
2.198492462311558 1.2281731588036648
2.2160804020100504 1.2410931206266183
